deal_id,created_date,closed_date,sales_rep_id,industry,region,product_type,lead_source,deal_stage,deal_amount,sales_cycle_days,outcome,target,win_probability
D04086,2024-01-12,2024-03-03,rep_1,Ecommerce,Europe,Enterprise,Partner,Negotiation,44808,51,Lost,0,0.46362947035388485
D04087,2024-03-20,2024-05-30,rep_2,EdTech,APAC,Enterprise,Outbound,Closed,7930,71,Lost,0,0.44402565670185884
D04088,2024-02-28,2024-05-31,rep_12,FinTech,North America,Core,Partner,Negotiation,11323,93,Won,1,0.45626249540148717
D04089,2023-04-12,2023-08-05,rep_10,Ecommerce,India,Pro,Referral,Qualified,8400,115,Won,1,0.41664947798338414
D04090,2024-03-11,2024-06-15,rep_3,HealthTech,India,Enterprise,Referral,Negotiation,7706,96,Lost,0,0.46055347770130545
D04091,2023-01-05,2023-03-20,rep_18,SaaS,North America,Core,Outbound,Demo,52528,74,Won,1,0.4744616022144034
D04092,2023-12-02,2024-03-18,rep_23,EdTech,Europe,Enterprise,Referral,Negotiation,18022,107,Lost,0,0.4542879853548454
D04093,2024-02-10,2024-05-24,rep_13,HealthTech,Europe,Core,Inbound,Proposal,4360,104,Won,1,0.42901507891559126
D04094,2023-10-05,2024-02-01,rep_5,SaaS,India,Core,Outbound,Proposal,53605,119,Lost,0,0.45972159946221497
D04095,2023-09-23,2023-10-07,rep_19,SaaS,Europe,Enterprise,Partner,Negotiation,6579,14,Won,1,0.45042226335518915
D04096,2023-06-24,2023-07-10,rep_24,HealthTech,Europe,Core,Referral,Closed,5148,16,Won,1,0.4703246346603187
D04097,2023-03-16,2023-06-05,rep_16,SaaS,APAC,Enterprise,Referral,Demo,14188,81,Lost,0,0.45833514414050325
D04098,2024-02-12,2024-05-31,rep_21,FinTech,APAC,Pro,Partner,Demo,75248,109,Won,1,0.47299811628744604
D04099,2023-11-30,2024-02-28,rep_13,SaaS,APAC,Core,Outbound,Closed,24530,90,Lost,0,0.4455763514147277
D04100,2023-04-20,2023-06-06,rep_22,SaaS,India,Core,Inbound,Qualified,96340,47,Won,1,0.4576165593252518
D04101,2023-02-16,2023-06-16,rep_7,Ecommerce,North America,Core,Referral,Demo,57007,120,Lost,0,0.48030659828725475
D04102,2023-09-19,2023-09-29,rep_25,EdTech,Europe,Pro,Outbound,Proposal,17148,10,Lost,0,0.4623647845256945
D04103,2024-02-04,2024-02-25,rep_7,SaaS,Europe,Core,Inbound,Negotiation,15070,21,Lost,0,0.46723414609138975
D04104,2023-12-17,2024-02-26,rep_2,SaaS,India,Enterprise,Referral,Demo,11816,71,Won,1,0.4767185362715049
D04105,2023-06-18,2023-10-01,rep_4,SaaS,North America,Core,Referral,Closed,7865,105,Won,1,0.4543669476453312
D04106,2023-05-23,2023-07-28,rep_6,Ecommerce,APAC,Enterprise,Referral,Qualified,2749,66,Won,1,0.41401042575574953
D04107,2023-06-08,2023-08-03,rep_3,Ecommerce,North America,Pro,Inbound,Demo,2469,56,Won,1,0.4651564180976331
D04108,2023-06-07,2023-07-06,rep_18,FinTech,North America,Enterprise,Partner,Closed,61250,29,Lost,0,0.5006994352631656
D04109,2023-11-09,2024-02-27,rep_13,EdTech,Europe,Pro,Outbound,Qualified,11582,110,Won,1,0.3913332612833539
D04110,2024-03-24,2024-05-20,rep_8,FinTech,North America,Core,Inbound,Proposal,21269,57,Won,1,0.4829763451072578
D04111,2023-08-24,2023-11-16,rep_21,HealthTech,Europe,Core,Inbound,Negotiation,3481,84,Lost,0,0.4400828953720691
D04112,2023-02-08,2023-03-14,rep_3,SaaS,APAC,Core,Inbound,Closed,23918,34,Lost,0,0.46160588588895607
D04113,2024-03-19,2024-06-30,rep_13,FinTech,India,Pro,Outbound,Demo,30795,103,Won,1,0.4892027264640278
D04114,2023-09-09,2023-10-06,rep_18,FinTech,India,Enterprise,Outbound,Closed,26365,27,Won,1,0.5096338005964217
D04115,2023-12-20,2024-03-23,rep_1,FinTech,India,Enterprise,Outbound,Proposal,4874,94,Lost,0,0.4740395024302516
D04116,2023-08-04,2023-08-27,rep_13,FinTech,India,Core,Inbound,Proposal,60934,23,Won,1,0.5164607149856282
D04117,2024-03-25,2024-05-17,rep_22,HealthTech,North America,Enterprise,Referral,Demo,7973,53,Lost,0,0.4693316446272461
D04118,2023-08-15,2023-09-16,rep_10,FinTech,Europe,Pro,Referral,Negotiation,6804,32,Won,1,0.4961582885897591
D04119,2023-08-01,2023-09-20,rep_22,SaaS,APAC,Pro,Partner,Demo,8817,50,Won,1,0.43456720964686957
D04120,2023-04-13,2023-05-18,rep_1,SaaS,APAC,Core,Referral,Qualified,6817,35,Lost,0,0.41465610921356333
D04121,2023-03-14,2023-06-16,rep_14,SaaS,Europe,Enterprise,Inbound,Proposal,32127,94,Won,1,0.4514894643660993
D04122,2023-05-18,2023-07-14,rep_12,SaaS,APAC,Pro,Partner,Proposal,11688,57,Won,1,0.42517474235785063
D04123,2023-11-26,2023-12-23,rep_7,HealthTech,North America,Core,Referral,Demo,6112,27,Won,1,0.47267003252841044
D04124,2023-06-28,2023-07-18,rep_20,FinTech,India,Pro,Inbound,Qualified,17895,20,Lost,0,0.45666276860135224
D04125,2023-08-22,2023-10-11,rep_21,EdTech,North America,Pro,Referral,Negotiation,10646,50,Won,1,0.4676147599655752
D04126,2023-02-18,2023-06-18,rep_21,EdTech,Europe,Enterprise,Referral,Closed,39053,120,Won,1,0.4610974741561704
D04127,2023-06-27,2023-08-27,rep_5,FinTech,APAC,Enterprise,Referral,Qualified,7213,61,Lost,0,0.43602587443970375
D04128,2023-02-11,2023-06-11,rep_16,Ecommerce,APAC,Core,Partner,Proposal,3862,120,Won,1,0.4106249517199008
D04129,2023-05-30,2023-09-14,rep_15,EdTech,APAC,Core,Inbound,Closed,35072,107,Won,1,0.44347895259339354
D04130,2024-03-18,2024-05-01,rep_2,HealthTech,North America,Pro,Partner,Qualified,22008,44,Won,1,0.3981612034867172
D04131,2023-06-06,2023-08-12,rep_23,HealthTech,APAC,Core,Referral,Negotiation,4581,67,Won,1,0.4475962503790556
D04132,2023-11-19,2023-12-07,rep_9,EdTech,North America,Enterprise,Inbound,Demo,94120,18,Won,1,0.5098358451244742
D04133,2023-05-16,2023-08-21,rep_14,FinTech,India,Pro,Inbound,Demo,4434,97,Won,1,0.4798455161756578
D04134,2023-09-09,2023-09-23,rep_11,EdTech,Europe,Enterprise,Inbound,Demo,10742,14,Lost,0,0.4705961480038034
D04135,2023-04-07,2023-05-16,rep_1,SaaS,APAC,Pro,Inbound,Closed,5687,39,Lost,0,0.4526119299787692
D04136,2023-09-09,2023-11-02,rep_20,FinTech,APAC,Enterprise,Partner,Negotiation,2258,54,Won,1,0.45594689622506135
D04137,2023-10-11,2023-11-08,rep_24,Ecommerce,North America,Core,Outbound,Closed,5650,28,Lost,0,0.4716127477890539
D04138,2024-02-15,2024-05-06,rep_2,Ecommerce,APAC,Pro,Partner,Demo,7414,81,Won,1,0.4319863538810357
D04139,2024-01-05,2024-03-04,rep_12,Ecommerce,Europe,Pro,Inbound,Closed,14160,59,Lost,0,0.46449021165670634
D04140,2023-10-12,2023-11-21,rep_8,SaaS,Europe,Pro,Referral,Proposal,30191,40,Lost,0,0.47245286990861585
D04141,2023-01-08,2023-05-07,rep_5,SaaS,APAC,Enterprise,Partner,Qualified,3397,119,Lost,0,0.36732585615221347
D04142,2024-01-27,2024-05-19,rep_5,FinTech,Europe,Core,Referral,Proposal,16662,113,Won,1,0.4712813438536635
D04143,2023-06-22,2023-10-13,rep_25,EdTech,Europe,Enterprise,Outbound,Qualified,93767,113,Lost,0,0.42846131908880153
D04144,2024-02-19,2024-05-13,rep_16,HealthTech,North America,Enterprise,Outbound,Negotiation,2349,84,Lost,0,0.44531522137186297
D04145,2024-02-20,2024-03-04,rep_21,Ecommerce,India,Pro,Outbound,Negotiation,6319,13,Won,1,0.48167945798473744
D04146,2023-12-23,2024-03-27,rep_11,FinTech,India,Core,Referral,Qualified,36124,95,Lost,0,0.4526471235703545
D04147,2023-01-18,2023-04-12,rep_1,Ecommerce,North America,Pro,Outbound,Proposal,12804,84,Won,1,0.4524003076044112
D04148,2023-09-19,2023-11-23,rep_8,FinTech,APAC,Enterprise,Partner,Proposal,92391,65,Lost,0,0.4868008120116735
D04149,2023-07-31,2023-10-09,rep_19,Ecommerce,Europe,Enterprise,Referral,Demo,80534,70,Won,1,0.5046687054853993
D04150,2023-04-27,2023-05-25,rep_25,FinTech,Europe,Enterprise,Inbound,Negotiation,3789,28,Lost,0,0.48920960573880223
D04151,2023-10-20,2024-01-20,rep_9,FinTech,Europe,Pro,Outbound,Qualified,14702,92,Lost,0,0.42514757854176993
D04152,2023-01-11,2023-03-16,rep_15,Ecommerce,North America,Enterprise,Referral,Closed,39701,64,Won,1,0.4898263766188357
D04153,2023-01-18,2023-03-11,rep_1,HealthTech,APAC,Core,Outbound,Negotiation,7138,52,Lost,0,0.4429211154079465
D04154,2023-08-08,2023-11-18,rep_18,FinTech,North America,Core,Inbound,Demo,19942,102,Won,1,0.4786010770250584
D04155,2023-09-27,2023-11-06,rep_23,FinTech,India,Enterprise,Outbound,Negotiation,65148,40,Won,1,0.5220363911168233
D04156,2023-07-31,2023-08-22,rep_15,HealthTech,APAC,Pro,Referral,Qualified,4350,22,Won,1,0.413228740076124
D04157,2024-02-10,2024-05-23,rep_12,Ecommerce,APAC,Pro,Outbound,Proposal,13112,103,Won,1,0.43695561213395534
D04158,2023-02-02,2023-05-03,rep_6,Ecommerce,India,Core,Referral,Closed,16386,90,Won,1,0.4752839226552211
D04159,2023-11-23,2024-03-01,rep_8,SaaS,Europe,Core,Inbound,Proposal,88509,99,Won,1,0.47188289591468136
D04160,2023-06-02,2023-08-18,rep_14,FinTech,North America,Enterprise,Partner,Proposal,16308,77,Lost,0,0.46008978883523816
D04161,2023-02-05,2023-04-18,rep_13,HealthTech,Europe,Pro,Inbound,Proposal,18993,72,Lost,0,0.4447364911716413
D04162,2023-08-28,2023-09-30,rep_25,Ecommerce,Europe,Core,Partner,Demo,8556,33,Won,1,0.4523803630255028
D04163,2023-10-16,2023-11-16,rep_25,HealthTech,Europe,Enterprise,Inbound,Demo,9398,31,Lost,0,0.4634374114927311
D04164,2023-06-06,2023-07-26,rep_9,SaaS,North America,Enterprise,Inbound,Demo,88767,50,Won,1,0.5011296284724666
D04165,2023-07-25,2023-09-06,rep_7,SaaS,India,Enterprise,Inbound,Negotiation,44238,43,Lost,0,0.48671393002233304
D04166,2023-04-15,2023-08-12,rep_21,Ecommerce,North America,Enterprise,Inbound,Demo,37235,119,Won,1,0.46555880061985583
D04167,2023-07-06,2023-08-26,rep_18,HealthTech,North America,Core,Inbound,Closed,17496,51,Lost,0,0.45990162493608194
D04168,2023-04-13,2023-06-09,rep_10,FinTech,India,Enterprise,Referral,Closed,5343,57,Lost,0,0.5019296558345325
D04169,2023-07-26,2023-08-03,rep_6,Ecommerce,APAC,Enterprise,Inbound,Negotiation,6039,8,Won,1,0.46965016808570625
D04170,2023-01-02,2023-02-21,rep_18,FinTech,Europe,Enterprise,Outbound,Negotiation,17628,50,Lost,0,0.48850031931482624
D04171,2023-08-16,2023-11-09,rep_8,FinTech,Europe,Core,Referral,Closed,18618,85,Lost,0,0.4871969398338356
D04172,2023-11-27,2024-02-08,rep_11,HealthTech,India,Enterprise,Outbound,Closed,5487,73,Won,1,0.45714342356012194
D04173,2023-05-05,2023-08-19,rep_4,FinTech,APAC,Pro,Outbound,Negotiation,59388,106,Won,1,0.4815103736986169
D04174,2023-04-29,2023-05-12,rep_22,SaaS,APAC,Pro,Referral,Qualified,5185,13,Lost,0,0.4204220329348148
D04175,2023-01-20,2023-02-06,rep_10,Ecommerce,North America,Core,Inbound,Proposal,2634,17,Won,1,0.4668681157431546
D04176,2023-10-15,2023-11-16,rep_17,EdTech,India,Core,Outbound,Proposal,12668,32,Lost,0,0.46331735066499213
D04177,2024-02-22,2024-04-26,rep_5,Ecommerce,India,Pro,Inbound,Demo,14975,64,Lost,0,0.4747083872980779
D04178,2023-12-27,2024-02-25,rep_23,HealthTech,India,Enterprise,Inbound,Qualified,63492,60,Lost,0,0.43821831885548895
D04179,2023-08-07,2023-09-29,rep_9,HealthTech,India,Pro,Outbound,Closed,74117,53,Lost,0,0.49050076424116235
D04180,2023-12-12,2024-01-19,rep_12,HealthTech,APAC,Pro,Referral,Proposal,31222,38,Lost,0,0.46193146865925644
D04181,2023-09-04,2023-12-11,rep_9,EdTech,Europe,Pro,Inbound,Closed,6297,98,Lost,0,0.44080746944902915
D04182,2023-10-02,2024-01-04,rep_10,SaaS,Europe,Core,Referral,Proposal,19433,94,Lost,0,0.45211992149466323
D04183,2023-01-20,2023-03-04,rep_13,Ecommerce,North America,Core,Inbound,Proposal,4187,43,Won,1,0.4602692333850627
D04184,2023-09-03,2023-12-22,rep_3,Ecommerce,North America,Enterprise,Inbound,Closed,97032,110,Lost,0,0.4929322263075194
D04185,2023-04-30,2023-07-02,rep_8,SaaS,North America,Pro,Outbound,Qualified,10651,63,Lost,0,0.4094218876356132
D04186,2023-09-09,2023-10-18,rep_24,Ecommerce,APAC,Pro,Inbound,Closed,3284,39,Won,1,0.4582279491821929
D04187,2023-01-08,2023-03-23,rep_16,SaaS,Europe,Enterprise,Outbound,Qualified,18071,74,Won,1,0.40900556781851627
D04188,2023-12-14,2023-12-31,rep_12,SaaS,APAC,Core,Partner,Negotiation,7099,17,Won,1,0.43969441969248446
D04189,2023-01-22,2023-02-06,rep_11,Ecommerce,APAC,Enterprise,Referral,Proposal,14119,15,Lost,0,0.47466687265610463
D04190,2023-04-19,2023-07-16,rep_11,Ecommerce,North America,Pro,Partner,Qualified,84934,88,Won,1,0.4241159204777526
D04191,2023-09-03,2023-10-06,rep_13,FinTech,North America,Enterprise,Referral,Closed,7124,33,Lost,0,0.5032036780075051
D04192,2023-07-14,2023-11-03,rep_15,Ecommerce,India,Core,Outbound,Qualified,7521,112,Won,1,0.4068686803433735
D04193,2023-05-31,2023-07-14,rep_3,SaaS,North America,Pro,Outbound,Closed,80689,44,Lost,0,0.49416995600837205
D04194,2023-04-28,2023-08-10,rep_11,EdTech,APAC,Pro,Inbound,Negotiation,18154,104,Lost,0,0.43619425558215497
D04195,2023-07-16,2023-10-02,rep_8,SaaS,Europe,Enterprise,Partner,Demo,14847,78,Won,1,0.4390776972631331
D04196,2023-11-08,2024-02-13,rep_18,FinTech,India,Pro,Inbound,Qualified,17640,97,Lost,0,0.4351155659220732
D04197,2023-05-28,2023-06-17,rep_17,Ecommerce,APAC,Pro,Inbound,Proposal,2160,20,Won,1,0.45591172207995695
D04198,2023-03-12,2023-06-29,rep_2,HealthTech,Europe,Enterprise,Outbound,Closed,17236,109,Lost,0,0.4427695613251159
D04199,2024-03-26,2024-04-04,rep_22,HealthTech,North America,Core,Partner,Qualified,7634,9,Lost,0,0.40105291377160335
D04200,2024-03-11,2024-06-17,rep_16,HealthTech,APAC,Pro,Referral,Qualified,5600,98,Won,1,0.3931586151355332
D04201,2024-02-05,2024-05-31,rep_13,HealthTech,India,Pro,Referral,Qualified,6563,116,Lost,0,0.40472357990186875
D04202,2024-03-18,2024-05-31,rep_4,FinTech,APAC,Core,Outbound,Proposal,29660,74,Lost,0,0.470857441029012
D04203,2023-07-24,2023-10-01,rep_22,HealthTech,Europe,Enterprise,Outbound,Closed,15972,69,Lost,0,0.45336048001719925
D04204,2023-05-19,2023-09-14,rep_14,Ecommerce,APAC,Pro,Referral,Closed,5927,118,Lost,0,0.4466819437621224
D04205,2023-10-26,2023-11-17,rep_22,FinTech,Europe,Enterprise,Partner,Proposal,17908,22,Lost,0,0.4729138277948127
D04206,2023-06-02,2023-07-05,rep_13,SaaS,APAC,Core,Outbound,Negotiation,69423,33,Lost,0,0.48022365711846104
D04207,2023-12-12,2024-02-06,rep_20,SaaS,India,Enterprise,Inbound,Closed,16944,56,Won,1,0.47210842805699554
D04208,2023-09-23,2024-01-06,rep_4,SaaS,Europe,Pro,Inbound,Proposal,5472,105,Lost,0,0.4340774685107859
D04209,2024-01-17,2024-04-25,rep_10,EdTech,India,Pro,Outbound,Proposal,26938,99,Lost,0,0.4513313007505295
D04210,2023-08-23,2023-09-05,rep_16,SaaS,India,Core,Inbound,Demo,12917,13,Lost,0,0.4809639803980366
D04211,2023-11-05,2023-12-24,rep_2,Ecommerce,APAC,Core,Outbound,Proposal,10672,49,Won,1,0.45045439591065456
D04212,2023-11-09,2023-12-01,rep_6,SaaS,North America,Core,Partner,Closed,8119,22,Lost,0,0.45020035635488925
D04213,2023-07-31,2023-10-12,rep_18,EdTech,India,Pro,Referral,Qualified,35092,73,Lost,0,0.43059961753794496
D04214,2023-01-01,2023-04-10,rep_7,SaaS,Europe,Pro,Referral,Closed,45085,99,Lost,0,0.4696502857004265
D04215,2023-08-20,2023-12-12,rep_8,FinTech,India,Pro,Inbound,Negotiation,59908,114,Lost,0,0.4968463077811854
D04216,2023-09-23,2023-11-20,rep_14,FinTech,India,Core,Outbound,Closed,77624,58,Won,1,0.5205372360443993
D04217,2024-01-27,2024-04-14,rep_5,Ecommerce,Europe,Pro,Referral,Demo,6375,78,Won,1,0.4667930678597091
D04218,2023-06-05,2023-06-15,rep_16,Ecommerce,North America,Pro,Outbound,Closed,14496,10,Lost,0,0.48105113709615005
D04219,2023-07-21,2023-09-04,rep_10,FinTech,Europe,Core,Referral,Proposal,93812,45,Won,1,0.5246953074129863
D04220,2023-07-14,2023-08-11,rep_17,SaaS,Europe,Pro,Outbound,Demo,6430,28,Won,1,0.46409215088324374
D04221,2023-09-30,2023-10-08,rep_8,Ecommerce,APAC,Core,Partner,Proposal,7522,8,Lost,0,0.4430828237638751
D04222,2023-11-21,2024-01-12,rep_2,FinTech,Europe,Core,Outbound,Qualified,74888,52,Won,1,0.4622313788487733
D04223,2023-02-15,2023-06-02,rep_11,Ecommerce,APAC,Enterprise,Partner,Qualified,12922,107,Lost,0,0.3807604806667192
D04224,2023-12-22,2024-04-09,rep_16,Ecommerce,Europe,Core,Outbound,Demo,5466,109,Won,1,0.447253552996839
D04225,2023-05-03,2023-08-24,rep_18,EdTech,APAC,Pro,Referral,Qualified,7042,113,Won,1,0.39145982558760334
D04226,2023-07-21,2023-09-14,rep_2,Ecommerce,APAC,Core,Inbound,Proposal,42970,55,Won,1,0.4636937162911773
D04227,2023-04-20,2023-05-06,rep_21,Ecommerce,APAC,Core,Outbound,Demo,2516,16,Lost,0,0.46490491804459855
D04228,2023-05-11,2023-08-07,rep_24,FinTech,Europe,Enterprise,Inbound,Negotiation,19487,88,Lost,0,0.47929722550907344
D04229,2023-04-23,2023-08-05,rep_14,EdTech,APAC,Enterprise,Inbound,Demo,79632,104,Lost,0,0.46878507183646156
D04230,2023-02-08,2023-06-06,rep_20,FinTech,APAC,Enterprise,Outbound,Closed,42660,118,Lost,0,0.4745654917456884
D04231,2024-02-28,2024-04-17,rep_21,Ecommerce,Europe,Enterprise,Referral,Proposal,4782,49,Lost,0,0.46805587743340443
D04232,2024-02-17,2024-05-29,rep_17,EdTech,India,Pro,Inbound,Demo,6067,102,Lost,0,0.4507621534013819
D04233,2023-05-06,2023-08-15,rep_17,EdTech,North America,Pro,Outbound,Qualified,55810,101,Lost,0,0.415906207261066
D04234,2023-12-09,2024-01-18,rep_23,EdTech,North America,Core,Inbound,Negotiation,19003,40,Won,1,0.46427991957411874
D04235,2023-07-25,2023-10-18,rep_20,EdTech,India,Core,Referral,Qualified,7139,85,Won,1,0.41472390461192904
D04236,2023-03-21,2023-05-09,rep_9,Ecommerce,APAC,Core,Partner,Closed,11801,49,Won,1,0.44065463482038253
D04237,2023-05-19,2023-09-09,rep_2,SaaS,Europe,Enterprise,Outbound,Qualified,8269,113,Lost,0,0.39425469312961225
D04238,2023-02-25,2023-05-16,rep_1,EdTech,Europe,Enterprise,Inbound,Demo,15736,80,Won,1,0.4543169936184272
D04239,2024-03-10,2024-03-21,rep_6,Ecommerce,Europe,Core,Partner,Closed,4224,11,Won,1,0.45493017348807047
D04240,2023-12-15,2024-02-06,rep_5,SaaS,APAC,Enterprise,Referral,Negotiation,65376,53,Lost,0,0.48602521115306135
D04241,2023-07-10,2023-09-04,rep_8,SaaS,APAC,Core,Inbound,Closed,5625,56,Lost,0,0.4473927810732516
D04242,2023-01-16,2023-04-07,rep_25,Ecommerce,India,Enterprise,Outbound,Proposal,86136,81,Lost,0,0.49468358750467956
D04243,2024-02-07,2024-06-05,rep_6,SaaS,Europe,Enterprise,Referral,Negotiation,19122,119,Lost,0,0.45408632500037655
D04244,2023-09-23,2023-10-25,rep_12,SaaS,APAC,Pro,Inbound,Negotiation,98972,32,Won,1,0.4947565884039678
D04245,2024-03-02,2024-05-05,rep_22,Ecommerce,India,Core,Outbound,Proposal,40626,64,Lost,0,0.4761051059499014
D04246,2023-03-22,2023-05-25,rep_17,Ecommerce,APAC,Core,Inbound,Proposal,18467,64,Won,1,0.4503617854941983
D04247,2023-12-07,2023-12-30,rep_13,SaaS,North America,Pro,Partner,Proposal,4796,23,Won,1,0.44180882017799844
D04248,2023-04-17,2023-07-07,rep_16,HealthTech,Europe,Core,Outbound,Negotiation,12254,81,Won,1,0.44410875690881185
D04249,2023-06-02,2023-08-28,rep_19,Ecommerce,North America,Enterprise,Inbound,Qualified,4202,87,Lost,0,0.4098657928926375
D04250,2023-03-03,2023-03-18,rep_22,FinTech,India,Enterprise,Partner,Closed,3604,15,Won,1,0.48529203788081793
D04251,2023-03-06,2023-05-07,rep_9,Ecommerce,North America,Core,Referral,Negotiation,74409,62,Won,1,0.5015067940634482
D04252,2023-12-22,2024-03-11,rep_5,FinTech,Europe,Core,Outbound,Proposal,15257,80,Won,1,0.4698635156176344
D04253,2023-01-06,2023-04-06,rep_3,EdTech,Europe,Enterprise,Inbound,Demo,5164,90,Won,1,0.4468719547860553
D04254,2023-01-31,2023-05-25,rep_7,FinTech,India,Core,Partner,Proposal,9138,114,Lost,0,0.44969496463046754
D04255,2023-03-17,2023-06-03,rep_7,HealthTech,APAC,Pro,Partner,Demo,9579,78,Lost,0,0.42277214253888945
D04256,2023-05-24,2023-07-30,rep_15,HealthTech,India,Pro,Outbound,Negotiation,5119,67,Won,1,0.4548270273431344
D04257,2023-02-07,2023-03-18,rep_20,FinTech,APAC,Pro,Inbound,Demo,8644,39,Won,1,0.4813544271344947
D04258,2024-01-07,2024-01-27,rep_15,Ecommerce,APAC,Enterprise,Partner,Proposal,8998,20,Lost,0,0.443500635156555
D04259,2023-08-21,2023-12-02,rep_13,Ecommerce,APAC,Enterprise,Partner,Demo,49527,103,Won,1,0.44698436811491005
D04260,2024-01-29,2024-04-07,rep_19,HealthTech,India,Enterprise,Partner,Closed,96429,69,Lost,0,0.48100972563472044
D04261,2023-10-04,2024-01-10,rep_1,EdTech,APAC,Core,Outbound,Closed,4576,98,Lost,0,0.4319689646341325
D04262,2023-05-16,2023-09-12,rep_15,FinTech,North America,Core,Outbound,Qualified,4160,119,Won,1,0.4159599957451552
D04263,2023-07-21,2023-11-03,rep_23,SaaS,India,Pro,Inbound,Demo,12290,105,Lost,0,0.45533180217155433
D04264,2023-08-06,2023-09-08,rep_21,HealthTech,North America,Core,Partner,Demo,9321,33,Lost,0,0.4449031668236129
D04265,2023-09-17,2023-10-14,rep_1,SaaS,North America,Enterprise,Partner,Demo,49507,27,Won,1,0.4719080240076475
D04266,2023-10-11,2024-02-02,rep_23,Ecommerce,North America,Core,Outbound,Closed,90158,114,Lost,0,0.4849390929128237
D04267,2024-01-31,2024-03-25,rep_11,Ecommerce,India,Core,Inbound,Negotiation,4478,54,Lost,0,0.46955047686305146
D04268,2023-02-21,2023-03-17,rep_19,SaaS,North America,Enterprise,Referral,Qualified,7753,24,Won,1,0.4313335595681542
D04269,2023-08-01,2023-10-01,rep_14,Ecommerce,Europe,Enterprise,Referral,Demo,10108,61,Lost,0,0.4759046870555755
D04270,2023-02-28,2023-03-16,rep_21,Ecommerce,APAC,Pro,Partner,Closed,14470,16,Won,1,0.4514657051294275
D04271,2023-02-21,2023-04-06,rep_18,SaaS,APAC,Core,Referral,Negotiation,13733,44,Lost,0,0.4625144156274434
D04272,2023-05-30,2023-06-29,rep_19,SaaS,India,Enterprise,Referral,Closed,15526,30,Won,1,0.4882048083892192
D04273,2024-02-20,2024-06-02,rep_2,HealthTech,Europe,Enterprise,Outbound,Negotiation,14126,103,Won,1,0.4419196885281167
D04274,2023-12-03,2024-02-09,rep_20,EdTech,North America,Enterprise,Referral,Qualified,54739,68,Lost,0,0.4370434399369929
D04275,2024-02-12,2024-05-11,rep_13,HealthTech,Europe,Core,Inbound,Closed,32792,89,Lost,0,0.45272978142980935
D04276,2023-11-30,2024-01-15,rep_14,FinTech,North America,Pro,Partner,Closed,64143,46,Lost,0,0.4945043368938584
D04277,2023-12-18,2024-03-21,rep_13,HealthTech,North America,Pro,Outbound,Qualified,11770,94,Lost,0,0.39717155645750035
D04278,2023-10-08,2024-01-17,rep_22,HealthTech,North America,Enterprise,Inbound,Qualified,13257,101,Lost,0,0.39913422416773303
D04279,2023-06-29,2023-07-16,rep_7,Ecommerce,Europe,Pro,Referral,Closed,12309,17,Lost,0,0.48487314920852953
D04280,2023-09-28,2023-10-12,rep_10,Ecommerce,Europe,Pro,Partner,Demo,78055,14,Lost,0,0.4889512951237071
